Time,PixelLabelData
4.4133 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_86.png
4.46 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_87.png
4.5217 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_88.png
4.57 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_89.png
4.615 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_90.png
4.67 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_91.png
4.7267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_92.png
4.7683 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_93.png
4.825 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_94.png
4.875 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_95.png
4.9267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_96.png
4.9783 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_97.png
5.0333 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_98.png
5.09 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_99.png
5.135 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_100.png
5.19 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_101.png
5.24 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_102.png
5.29 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_103.png
5.345 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_104.png
5.3933 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_105.png
5.4433 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_106.png
5.4933 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_107.png
5.5433 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_108.png
5.5967 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_109.png
5.6517 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_110.png
5.6917 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_111.png
5.75 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_112.png
5.8 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_113.png
5.8517 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_114.png
5.9083 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_115.png
5.9517 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_116.png
6.0133 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_117.png
6.0583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_118.png
6.0983 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_119.png
6.1583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_120.png
6.21 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_121.png
6.2583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_122.png
6.3117 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_123.png
6.365 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_124.png
6.4133 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_125.png
6.4667 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_126.png
6.5167 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_127.png
6.57 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_128.png
6.62 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_129.png
6.6733 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_130.png
6.72 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_131.png
6.7917 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_132.png
6.8367 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_133.png
6.88 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_134.png
6.9233 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_135.png
6.9767 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_136.png
7.0333 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_137.png
7.0783 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_138.png
7.13 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_139.png
7.1833 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_140.png
7.2317 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_141.png
7.2833 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_142.png
7.3367 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_143.png
7.39 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_144.png
7.4383 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_145.png
7.485 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_146.png
7.535 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_147.png
7.5967 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_148.png
7.6417 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_149.png
7.6983 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_150.png
7.7467 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_151.png
7.795 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_152.png
7.84 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_153.png
7.8983 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_154.png
7.945 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_155.png
8.01 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_156.png
8.0567 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_157.png
8.1 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_158.png
8.1517 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_159.png
8.2067 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_160.png
8.255 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_161.png
8.3067 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_162.png
8.3583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_163.png
8.41 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_164.png
8.4583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_165.png
8.5067 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_166.png
8.5617 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_167.png
8.6133 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_168.png
8.6617 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_169.png
8.7117 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_170.png
8.7633 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_171.png
8.8133 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_172.png
8.8667 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_173.png
8.9233 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_174.png
8.9683 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_175.png
9.0233 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_176.png
9.0733 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_177.png
9.1233 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_178.png
9.175 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_179.png
9.2233 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_180.png
9.2733 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_181.png
9.325 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_182.png
9.38 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_183.png
9.4333 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_184.png
9.48 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_185.png
9.5333 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_186.png
9.585 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_187.png
9.6417 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_188.png
9.6883 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_189.png
9.7333 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_190.png
9.7867 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_191.png
9.8417 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_192.png
9.89 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_193.png
9.9383 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_194.png
9.9867 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_195.png
10.058 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_196.png
10.105 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_197.png
10.143 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_198.png
10.192 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_199.png
10.248 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_200.png
10.3 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_201.png
10.352 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_202.png
10.403 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_203.png
10.455 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_204.png
10.507 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_205.png
10.558 sec,
10.608 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\RPS\anno\PixelLabelData\RPS_Label_207.png
