Time,PixelLabelData
4.7367 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_90.png
4.79 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_91.png
4.84 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_92.png
4.89 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_93.png
4.9483 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_94.png
4.995 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_95.png
5.0583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_96.png
5.1083 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_97.png
5.1517 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_98.png
5.2033 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_99.png
5.2567 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_100.png
5.3083 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_101.png
5.38 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_102.png
5.4267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_103.png
5.4633 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_104.png
5.525 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_105.png
5.61 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_106.png
5.67 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_107.png
5.7217 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_108.png
5.7717 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_109.png
5.8167 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_110.png
5.8667 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_111.png
5.9233 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_112.png
5.9733 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_113.png
6.0267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_114.png
6.095 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_115.png
6.1417 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_116.png
6.1833 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_117.png
6.25 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_118.png
6.3033 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_119.png
6.3483 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_120.png
6.3883 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_121.png
6.435 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_122.png
6.485 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_123.png
6.535 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_124.png
6.5867 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_125.png
6.6367 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_126.png
6.685 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_127.png
6.735 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_128.png
6.79 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_129.png
6.8433 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_130.png
6.8917 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_131.png
6.9417 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_132.png
6.9917 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_133.png
7.05 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_134.png
7.1 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_135.png
7.1517 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_136.png
7.2467 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_137.png
7.3017 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_138.png
7.3983 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_139.png
7.4683 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_140.png
7.5467 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_141.png
7.5933 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_142.png
7.6383 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_143.png
7.7133 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_144.png
7.7683 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_145.png
7.815 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_146.png
7.9 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_147.png
7.9467 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_148.png
8 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_149.png
8.0667 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_150.png
8.1167 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_151.png
8.1617 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_152.png
8.215 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_153.png
8.2633 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_154.png
8.3333 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_155.png
8.3767 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_156.png
8.4417 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_157.png
8.49 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_158.png
8.5367 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_159.png
8.5767 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_160.png
8.645 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_161.png
8.685 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_162.png
8.74 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_163.png
8.7817 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_164.png
8.85 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_165.png
8.9033 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_166.png
8.9467 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_167.png
8.9967 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_168.png
9.0483 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_169.png
9.1133 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_170.png
9.1617 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_171.png
9.2083 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_172.png
9.27 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_173.png
9.3267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_174.png
9.375 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_175.png
9.4233 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_176.png
9.475 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_177.png
9.52 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_178.png
9.5967 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_179.png
9.65 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_180.png
9.705 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_181.png
9.755 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_182.png
9.8083 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_183.png
9.8583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_184.png
9.9083 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_185.png
9.9583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_186.png
10.008 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_187.png
10.067 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_188.png
10.11 sec,
10.158 sec,
10.21 sec,
10.267 sec,
10.317 sec,
10.372 sec,
10.42 sec,
10.472 sec,
10.52 sec,
10.57 sec,
10.622 sec,
10.677 sec,
10.727 sec,
10.782 sec,
10.828 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_203.png
10.868 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RPT\anno\PixelLabelData_1\RPT_Label_204.png
