Time,PixelLabelData
8.715 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_165.png
8.7633 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_166.png
8.8167 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_167.png
8.87 sec,
8.9233 sec,
8.9883 sec,
9.03 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_171.png
9.0817 sec,
9.13 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_173.png
9.1817 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_174.png
9.245 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_175.png
9.295 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_176.png
9.355 sec,
9.4017 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_178.png
9.4567 sec,
9.5 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_180.png
9.5583 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_181.png
9.605 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_182.png
9.6583 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_183.png
9.71 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_184.png
9.7567 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_185.png
9.81 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_186.png
9.8617 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_187.png
9.9167 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_188.png
9.9667 sec,
10.013 sec,
10.065 sec,
10.12 sec,
10.172 sec,
10.223 sec,
10.275 sec,
10.327 sec,
10.373 sec,
10.427 sec,
10.488 sec,
10.547 sec,
10.598 sec,
10.645 sec,
10.7 sec,
10.75 sec,
10.797 sec,
10.848 sec,
10.957 sec,
11.012 sec,
11.068 sec,
11.117 sec,
11.163 sec,
11.235 sec,
11.292 sec,
11.347 sec,
11.39 sec,
11.443 sec,
11.495 sec,
11.55 sec,
11.6 sec,
11.645 sec,
11.698 sec,
11.752 sec,
11.807 sec,
11.878 sec,
11.935 sec,
11.99 sec,
12.022 sec,
12.088 sec,
12.132 sec,
12.183 sec,
12.248 sec,
12.295 sec,
12.338 sec,
12.383 sec,
12.44 sec,
12.49 sec,
12.543 sec,
12.592 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_238.png
12.645 sec,
12.698 sec,
12.748 sec,
12.803 sec,
12.852 sec,
12.898 sec,
12.963 sec,
13.022 sec,
13.092 sec,
13.14 sec,
13.188 sec,
13.277 sec,
13.325 sec,
13.37 sec,
13.438 sec,
13.492 sec,
13.533 sec,
13.58 sec,
13.63 sec,
13.687 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_258.png
13.737 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_259.png
13.782 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_260.png
13.837 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_261.png
13.885 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_262.png
13.943 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_263.png
13.99 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_264.png
14.037 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_265.png
14.088 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_266.png
14.153 sec,
14.207 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_268.png
14.25 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_269.png
14.325 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_270.png
14.378 sec,
14.423 sec,
14.47 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_273.png
14.562 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_274.png
14.61 sec,
14.665 sec,
14.712 sec,
14.758 sec,
14.813 sec,
14.867 sec,
14.94 sec,
14.993 sec,
15.038 sec,
15.073 sec,
15.132 sec,
15.172 sec,
15.25 sec,
15.297 sec,
15.343 sec,
15.382 sec,
15.425 sec,
15.488 sec,
15.56 sec,
15.608 sec,
15.667 sec,
15.718 sec,
15.772 sec,
15.823 sec,
15.875 sec,
15.94 sec,
15.998 sec,
16.045 sec,
16.093 sec,
16.132 sec,
16.183 sec,
16.23 sec,
16.282 sec,
16.333 sec,
16.378 sec,
16.433 sec,
16.488 sec,
16.538 sec,
16.585 sec,
16.64 sec,
16.69 sec,
16.752 sec,
16.805 sec,
16.855 sec,
16.91 sec,
16.972 sec,
17.012 sec,
17.063 sec,
17.142 sec,
17.193 sec,
17.24 sec,/Users/ingridcamelo/Dropbox/mBSUS pilot images/studies10-31/027/RPT/anno/PixelLabelData/RPT_Label_325.png
