Time,PixelLabelData,OriginalData
6.72 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_131.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_131.png
6.7917 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_132.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_132.png
6.8367 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_133.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_133.png
6.88 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_134.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_134.png
6.9233 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_135.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_135.png
6.9767 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_136.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_136.png
7.0333 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_137.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_137.png
7.0783 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_138.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_138.png
7.13 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_139.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_139.png
7.1833 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_140.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_140.png
7.2317 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_141.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_141.png
7.2833 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_142.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_142.png
7.3367 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_143.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_143.png
7.39 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_144.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_144.png
7.4383 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_145.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_145.png
7.485 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_146.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_146.png
7.535 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_147.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_147.png
7.5967 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_148.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_148.png
7.6417 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_149.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_149.png
7.6983 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_150.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_150.png
7.7467 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_151.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_151.png
7.795 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_152.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_152.png
7.84 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_153.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_153.png
7.8983 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_154.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_154.png
7.945 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_155.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_155.png
8.01 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_156.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_156.png
8.0567 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_157.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_157.png
8.1 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_158.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_158.png
8.1517 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_159.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_159.png
8.2067 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_160.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_160.png
8.255 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_161.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_161.png
8.3067 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_162.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_162.png
8.3583 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_163.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_163.png
8.41 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_164.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_164.png
8.4583 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_165.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_165.png
8.5067 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_166.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_166.png
8.5617 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_167.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_167.png
8.6133 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_168.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_168.png
8.6617 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_169.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_169.png
8.7117 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_170.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_170.png
8.7633 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_171.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_171.png
8.8133 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_172.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_172.png
8.8667 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_173.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_173.png
8.9233 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_174.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_174.png
8.9683 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_175.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_175.png
9.0233 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_176.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_176.png
9.0733 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_177.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_177.png
9.1233 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_178.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_178.png
9.175 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_179.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_179.png
9.2233 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_180.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_180.png
9.2733 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_181.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_181.png
9.325 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_182.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_182.png
9.38 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_183.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_183.png
9.4333 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_184.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_184.png
9.48 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_185.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_185.png
9.5333 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_186.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_186.png
9.585 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_187.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_187.png
9.6417 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_188.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_188.png
9.6883 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_189.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_189.png
9.7333 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_190.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_190.png
9.7867 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_191.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_191.png
9.8417 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_192.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_192.png
9.89 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_193.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_193.png
9.9383 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_194.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_194.png
9.9867 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_195.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_195.png
10.058 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_196.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_196.png
10.105 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_197.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_197.png
10.143 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_198.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_198.png
10.192 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_199.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_199.png
10.248 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_200.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_200.png
10.3 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_201.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_201.png
10.352 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_202.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_202.png
10.403 sec,Studies/036-0/RPS/anno/PixelLabelData/RPS_Label_203.png,Studies/036-0/RPS/anno/OriginalData/RPS_Label_203.png
