Time,PixelLabelData,OriginalData
3.46 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_60.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_60.png
3.5133 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_61.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_61.png
3.56 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_62.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_62.png
3.6167 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_63.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_63.png
3.67 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_64.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_64.png
3.72 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_65.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_65.png
3.7667 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_66.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_66.png
3.8167 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_67.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_67.png
3.8667 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_68.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_68.png
3.9183 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_69.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_69.png
3.9717 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_70.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_70.png
4.0217 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_71.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_71.png
4.075 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_72.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_72.png
4.125 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_73.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_73.png
4.1967 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_74.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_74.png
4.2367 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_75.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_75.png
4.2833 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_76.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_76.png
4.33 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_77.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_77.png
4.3817 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_78.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_78.png
4.4333 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_79.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_79.png
4.4867 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_80.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_80.png
4.5383 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_81.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_81.png
4.5933 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_82.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_82.png
4.64 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_83.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_83.png
4.6883 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_84.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_84.png
4.7417 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_85.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_85.png
4.7883 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_86.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_86.png
4.845 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_87.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_87.png
4.9 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_88.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_88.png
4.9467 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_89.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_89.png
4.9983 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_90.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_90.png
5.05 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_91.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_91.png
5.1 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_92.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_92.png
5.1533 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_93.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_93.png
5.2017 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_94.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_94.png
5.2467 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_95.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_95.png
5.3033 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_96.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_96.png
5.3533 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_97.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_97.png
5.405 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_98.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_98.png
5.46 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_99.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_99.png
5.5067 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_100.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_100.png
5.5617 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_101.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_101.png
5.6117 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_102.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_102.png
5.6633 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_103.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_103.png
5.7117 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_104.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_104.png
5.7617 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_105.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_105.png
5.81 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_106.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_106.png
5.8633 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_107.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_107.png
5.9167 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_108.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_108.png
5.9667 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_109.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_109.png
6.02 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_110.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_110.png
6.0717 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_111.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_111.png
6.1133 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_112.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_112.png
6.1717 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_113.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_113.png
6.22 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_114.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_114.png
6.2733 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_115.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_115.png
6.3267 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_116.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_116.png
6.3733 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_117.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_117.png
6.4283 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_118.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_118.png
6.4817 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_119.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_119.png
6.5317 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_120.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_120.png
6.5817 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_121.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_121.png
6.735 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_124.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_124.png
6.94 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_128.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_128.png
7.0933 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_131.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_131.png
7.1417 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_132.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_132.png
7.7567 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_144.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_144.png
7.8217 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_145.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_145.png
7.8883 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_146.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_146.png
8.2667 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_153.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_153.png
8.5533 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_159.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_159.png
8.6583 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_161.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_161.png
9.17 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_171.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_171.png
9.315 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_174.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_174.png
9.9833 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_187.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_187.png
10.907 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_205.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_205.png
11.282 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_210.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_210.png
11.997 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_224.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_224.png
12.508 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_234.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_234.png
12.612 sec,Studies/037-0/RPS/anno/PixelLabelData_1/RPS_Label_236.png,Studies/037-0/RPS/anno/OriginalData/RPS_Label_236.png
