Time,PixelLabelData
3.9417 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_73.png
3.9933 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_74.png
4.0483 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_75.png
4.095 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_76.png
4.16 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_77.png
4.205 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_78.png
4.2533 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_79.png
4.2967 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_80.png
4.35 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_81.png
4.4033 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_82.png
4.4583 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_83.png
4.5067 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_84.png
4.5533 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_85.png
4.6067 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_86.png
4.655 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_87.png
4.71 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_88.png
4.7617 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_89.png
4.815 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_90.png
4.8667 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_91.png
4.9183 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_92.png
4.9683 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_93.png
5.015 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_94.png
5.0633 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_95.png
5.1183 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_96.png
5.1817 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_97.png
5.2283 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_98.png
5.2717 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_99.png
5.3183 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_100.png
5.3717 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_101.png
5.4283 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_102.png
5.4717 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_103.png
5.525 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_104.png
5.575 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_105.png
5.6267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_106.png
5.6817 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_107.png
5.76 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_108.png
5.8167 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_109.png
5.865 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_110.png
5.9283 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_111.png
5.99 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_112.png
6.0467 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_113.png
6.1117 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_114.png
6.165 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_115.png
6.2117 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_116.png
6.27 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_117.png
6.315 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_118.png
6.3683 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_119.png
6.43 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_120.png
6.4783 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_121.png
6.5267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_122.png
6.5783 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_123.png
6.6267 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_124.png
6.685 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_125.png
6.7333 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_126.png
6.7833 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_127.png
6.8383 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_128.png
6.8833 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\037-0\RLS\anno\PixelLabelData_1\RLS_Label_129.png
