Time,PixelLabelData
9.46 sec,
9.51 sec,
9.5633 sec,
9.6117 sec,
9.6633 sec,
9.7133 sec,
9.7633 sec,
9.8183 sec,
9.8683 sec,
9.92 sec,
9.9733 sec,
10.02 sec,
10.072 sec,
10.127 sec,
10.172 sec,
10.218 sec,
10.27 sec,
10.325 sec,
10.38 sec,
10.43 sec,
10.485 sec,
10.532 sec,
10.582 sec,
10.648 sec,
10.692 sec,
10.735 sec,
10.782 sec,
10.837 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\LPT\anno\PixelLabelData_1\LPT_Label_209.png
10.892 sec,C:\Users\User\Dropbox (BOSTON UNIVERSITY)\mBSUS pilot images\studies032-041\036-0\LPT\anno\PixelLabelData_1\LPT_Label_210.png
