Time,PixelLabelData,OriginalData
3.19 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_60.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_60.png
3.2417 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_61.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_61.png
3.3233 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_62.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_62.png
3.3717 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_63.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_63.png
3.4167 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_64.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_64.png
3.4983 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_65.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_65.png
3.5467 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_66.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_66.png
3.6033 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_67.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_67.png
3.6517 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_68.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_68.png
3.6983 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_69.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_69.png
3.7533 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_70.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_70.png
3.7983 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_71.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_71.png
3.855 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_72.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_72.png
3.905 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_73.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_73.png
3.9583 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_74.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_74.png
4.0083 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_75.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_75.png
4.0783 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_76.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_76.png
4.1167 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_77.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_77.png
4.1733 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_78.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_78.png
4.205 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_79.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_79.png
4.26 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_80.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_80.png
4.3117 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_81.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_81.png
4.3667 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_82.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_82.png
4.4167 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_83.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_83.png
4.465 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_84.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_84.png
4.515 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_85.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_85.png
4.5717 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_86.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_86.png
4.625 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_87.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_87.png
4.6767 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_88.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_88.png
4.7267 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_89.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_89.png
4.775 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_90.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_90.png
4.825 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_91.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_91.png
4.91 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_92.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_92.png
4.9717 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_93.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_93.png
5.0383 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_94.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_94.png
5.1 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_95.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_95.png
5.1533 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_96.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_96.png
5.2033 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_97.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_97.png
5.265 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_98.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_98.png
5.3133 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_99.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_99.png
5.35 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_100.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_100.png
5.4 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_101.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_101.png
5.4433 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_102.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_102.png
5.4967 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_103.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_103.png
5.5483 sec,Studies/037-0/RLT/anno/PixelLabelData_1/RLT_Label_104.png,Studies/037-0/RLT/anno/OriginalData/RLT_Label_104.png
